,date,state,fips,cases,deaths,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
13700,2021-10-13,Alabama,1,810501,14980,4660146.0,6884990.0,2617643.0,43.66,95.04,2140724.0,53.39,140.42,2975.0,9344.0,1906.0,0.677,,
13701,2021-10-13,Alaska,2,124942,594,818386.0,1095895.0,424831.0,51.33,111.87,375482.0,58.07,149.81,1295.0,1773.0,2424.0,0.747,,
13702,2021-10-13,Arizona,4,1124709,20447,8444747.0,10186170.0,4374569.0,51.97,116.02,3782723.0,60.1,139.94,13321.0,16708.0,2295.0,0.829,,
13703,2021-10-13,Arkansas,5,504516,8166,3112886.0,4185410.0,1703875.0,46.53,103.15,1404192.0,56.46,138.69,6316.0,6594.0,2185.0,0.744,,
13704,2021-10-13,California,6,4815429,70459,52071035.0,60028915.0,28821336.0,60.0,131.78,23705877.0,72.94,151.92,87700.0,105108.0,2660.0,0.867,,
13705,2021-10-13,Colorado,8,702277,8000,7380700.0,8461305.0,3823484.0,60.33,128.17,3474124.0,66.39,146.93,13496.0,15362.0,2668.0,0.872,,
13706,2021-10-13,Connecticut,9,395721,8705,5182324.0,5798865.0,2759453.0,69.62,145.36,2482328.0,77.4,162.65,6202.0,9881.0,2771.0,0.894,,
13707,2021-10-13,Delaware,10,138444,2005,1243897.0,1592225.0,657690.0,58.61,127.74,570763.0,67.54,163.51,1774.0,3019.0,3100.0,0.781,,
13708,2021-10-13,Florida,12,3614272,57303,27534371.0,33720955.0,14570859.0,58.48,128.2,12560764.0,67.84,157.0,43049.0,50102.0,2333.0,0.817,,
13709,2021-10-13,Georgia,13,1575770,26483,11001935.0,14959225.0,5920236.0,46.7,103.62,4958654.0,55.76,140.89,64086.0,20933.0,1972.0,0.735,,
13710,2021-10-13,Hawaii,15,79255,848,1919677.0,2402770.0,1097081.0,58.75,135.58,831765.0,77.48,169.7,3419.0,3003.0,2121.0,0.799,,
13711,2021-10-13,Idaho,16,272703,3190,1625106.0,2317690.0,856253.0,42.53,90.94,760058.0,47.91,129.69,4221.0,4072.0,2279.0,0.701,,
13712,2021-10-13,Illinois,17,1665938,28089,,,,,,,,,,25261.0,1993.0,,,
13713,2021-10-13,Indiana,18,994974,16140,6944318.0,8625150.0,3560850.0,49.08,103.15,3304101.0,52.89,128.12,18523.0,13272.0,1971.0,0.805,,
13714,2021-10-13,Iowa,19,469875,6748,3557147.0,4419615.0,1852910.0,54.68,112.74,1725266.0,58.73,140.08,5994.0,7219.0,2288.0,0.805,,
13715,2021-10-13,Kansas,20,422261,6183,3188663.0,3998055.0,1774493.0,52.09,109.45,1517641.0,60.91,137.23,6177.0,8286.0,2844.0,0.798,,
13716,2021-10-13,Kentucky,21,725843,9318,,,,,,,,,,5197.0,1163.0,,,
13717,2021-10-13,Louisiana,22,750473,14268,4675280.0,5930100.0,2441099.0,46.35,100.57,2154812.0,52.51,127.56,13497.0,11227.0,2415.0,0.788,,
13718,2021-10-13,Maine,23,95833,1083,1872758.0,2218420.0,1008426.0,69.34,139.32,932135.0,75.02,165.03,12547.0,4417.0,3286.0,0.844,,
13719,2021-10-13,Maryland,24,546783,10644,8184571.0,10268590.0,4329564.0,64.98,135.38,3928633.0,71.61,169.85,20097.0,15808.0,2615.0,0.797,,
13720,2021-10-13,Massachusetts,25,829873,18802,10027933.0,11297760.0,5408365.0,68.63,145.49,4730000.0,78.47,163.91,8740.0,16270.0,2361.0,0.888,,
13721,2021-10-13,Michigan,26,1207442,22843,10991701.0,13887780.0,5723169.0,52.76,110.06,5268635.0,57.31,139.06,19083.0,29525.0,2956.0,0.791,,
13722,2021-10-13,Minnesota,27,749268,8478,6881982.0,8095680.0,3620129.0,58.91,122.03,3322253.0,64.19,143.55,14122.0,19192.0,3403.0,0.85,,
13723,2021-10-13,Mississippi,28,496851,9900,2868330.0,3908505.0,1516591.0,44.49,96.38,1324030.0,50.96,131.33,5852.0,6265.0,2105.0,0.734,,
13724,2021-10-13,Missouri,29,853982,12511,6480072.0,8041595.0,3414840.0,48.73,105.58,2990515.0,55.64,131.03,18467.0,10429.0,1699.0,0.806,,
13725,2021-10-13,Montana,30,162414,2109,1129229.0,1398925.0,594346.0,49.26,105.66,526505.0,55.61,130.89,8176.0,3093.0,2894.0,0.807,,
13726,2021-10-13,Nebraska,31,274254,2870,2236998.0,2656410.0,1161804.0,55.38,115.64,1071312.0,60.06,137.32,10988.0,4575.0,2365.0,0.842,,
13727,2021-10-13,Nevada,32,439793,7367,3494834.0,4136290.0,1903703.0,51.68,113.46,1591845.0,61.81,134.29,5218.0,6723.0,2183.0,0.845,,
13728,2021-10-13,New Hampshire,33,126773,1511,1845507.0,2198500.0,981658.0,62.2,135.73,845736.0,72.2,161.69,2684.0,9596.0,7057.0,0.839,,
13729,2021-10-13,New Jersey,34,1175915,27653,11832086.0,14355425.0,6531045.0,65.25,133.21,5795903.0,73.53,161.62,26847.0,22233.0,2503.0,0.824,,
13730,2021-10-13,New Mexico,35,262078,4901,,,,,,,,,,1458.0,695.0,,,
13731,2021-10-13,New York,36,2486254,55402,26470399.0,30350485.0,14064963.0,64.66,136.07,12578530.0,72.3,156.02,28517.0,31326.0,1610.0,0.872,,
13732,2021-10-13,North Carolina,37,1442469,17349,11782531.0,14933110.0,6465859.0,51.36,112.34,5386249.0,61.65,142.38,24172.0,29231.0,2787.0,0.789,,
13733,2021-10-13,North Dakota,38,139597,1692,773053.0,960470.0,396208.0,45.08,101.44,343545.0,51.99,126.04,1951.0,2383.0,3127.0,0.805,,
13734,2021-10-13,Ohio,39,1480371,23021,12424916.0,15445155.0,6419117.0,50.97,106.29,5957472.0,54.92,132.13,19967.0,22444.0,1920.0,0.804,,
13735,2021-10-13,Oklahoma,40,629512,9402,4290212.0,5136900.0,2280293.0,48.64,108.42,1924626.0,57.63,129.82,7655.0,9723.0,2457.0,0.835,,
13736,2021-10-13,Oregon,41,346480,4117,5393757.0,6902115.0,2841583.0,61.8,127.88,2606536.0,67.37,163.64,10538.0,12190.0,2890.0,0.781,,
13737,2021-10-13,Pennsylvania,42,1491146,30228,16720260.0,19817515.0,9539723.0,58.9,130.61,7540559.0,74.52,154.8,25477.0,41696.0,3257.0,0.844,,
13738,2021-10-13,Rhode Island,44,175777,2857,1500016.0,1743595.0,809994.0,69.49,141.6,736100.0,76.46,164.59,1239.0,2463.0,2325.0,0.86,,
13739,2021-10-13,South Carolina,45,880984,13093,5453456.0,7126465.0,2893676.0,48.53,105.92,2498894.0,56.2,138.41,8491.0,13209.0,2565.0,0.765,,
13740,2021-10-13,South Dakota,46,149337,2177,,,,,,,,,,1826.0,2064.0,,,
13741,2021-10-13,Tennessee,47,1229933,15601,7131461.0,8881290.0,3655597.0,46.55,104.43,3179269.0,53.53,130.05,13896.0,18429.0,2699.0,0.803,,
13742,2021-10-13,Texas,48,4154847,68587,33221405.0,42851235.0,17505141.0,52.18,114.57,15131427.0,60.37,147.78,71243.0,66196.0,2283.0,0.775,,
13743,2021-10-13,Utah,49,526507,3042,3541158.0,4136920.0,1920632.0,52.07,110.46,1669236.0,59.91,129.04,16054.0,7838.0,2445.0,0.856,,
13744,2021-10-13,Vermont,50,36352,340,930976.0,1102050.0,490330.0,70.34,149.2,438890.0,78.58,176.61,1235.0,2865.0,4591.0,0.845,,
13745,2021-10-13,Virginia,51,897978,13285,11208314.0,13147245.0,5929541.0,61.64,131.31,5261118.0,69.47,154.03,19699.0,23162.0,2714.0,0.853,,
13746,2021-10-13,Washington,53,691863,8214,9895229.0,11742125.0,5191442.0,62.22,129.95,4737654.0,68.17,154.2,19024.0,21074.0,2767.0,0.843,,
13747,2021-10-13,West Virginia,54,255778,3998,1573739.0,3039565.0,870127.0,40.71,87.81,729669.0,48.55,169.6,1811.0,1672.0,933.0,0.518,,
13748,2021-10-13,Wisconsin,55,847180,9124,7010197.0,7755705.0,3593202.0,57.36,120.4,3339975.0,61.71,133.2,15467.0,16560.0,2844.0,0.904,,
13749,2021-10-13,Wyoming,56,96059,1080,542124.0,690825.0,286607.0,42.69,93.67,247064.0,49.52,119.36,1519.0,1697.0,2932.0,0.785,,
13750,2021-10-14,Alabama,1,811551,15101,4669623.0,6900590.0,2620146.0,43.73,95.24,2144120.0,53.44,140.74,9477.0,9374.0,1912.0,0.677,,
13751,2021-10-14,Alaska,2,125909,596,820703.0,1097095.0,425519.0,51.41,112.19,376113.0,58.17,149.97,2317.0,1829.0,2500.0,0.748,,
13752,2021-10-14,Arizona,4,1127095,20456,8464145.0,10232820.0,4380163.0,52.05,116.29,3788304.0,60.18,140.59,19398.0,17256.0,2371.0,0.827,,
13753,2021-10-14,Arkansas,5,505297,8176,3120801.0,4198820.0,1705980.0,46.61,103.41,1406742.0,56.53,139.13,7915.0,6578.0,2180.0,0.743,,
13754,2021-10-14,California,6,4821901,70607,52177437.0,60194735.0,28853313.0,60.07,132.05,23734748.0,73.02,152.34,106402.0,102638.0,2598.0,0.867,,
13755,2021-10-14,Colorado,8,704825,8010,7399472.0,8499215.0,3827454.0,60.42,128.49,3479166.0,66.46,147.59,18772.0,15232.0,2645.0,0.871,,
13756,2021-10-14,Connecticut,9,396629,8707,5195177.0,5816105.0,2762448.0,69.71,145.72,2485202.0,77.48,163.13,12853.0,10421.0,2923.0,0.893,,
13757,2021-10-14,Delaware,10,138938,2005,1248188.0,1595585.0,658795.0,58.76,128.18,572172.0,67.65,163.86,4291.0,2613.0,2683.0,0.782,,
13758,2021-10-14,Florida,12,3617649,57711,27602930.0,33824395.0,14589256.0,58.59,128.52,12584219.0,67.93,157.49,68559.0,53793.0,2505.0,0.816,,
13759,2021-10-14,Georgia,13,1577816,26614,11032372.0,15045665.0,5928121.0,46.84,103.91,4973251.0,55.83,141.71,30437.0,25248.0,2378.0,0.733,,
13760,2021-10-14,Hawaii,15,79411,854,1924619.0,2421860.0,1098176.0,58.85,135.93,833274.0,77.56,171.05,4942.0,3112.0,2198.0,0.795,,
13761,2021-10-14,Idaho,16,274617,3220,1630094.0,2321450.0,857680.0,42.62,91.22,761719.0,47.99,129.9,4988.0,4022.0,2251.0,0.702,,
13762,2021-10-14,Illinois,17,1668509,28152,,,,,,,,,,25261.0,1993.0,,,
13763,2021-10-14,Indiana,18,997606,16225,6961917.0,8653970.0,3564678.0,49.14,103.41,3308024.0,52.95,128.55,17599.0,13655.0,2028.0,0.804,,
13764,2021-10-14,Iowa,19,469875,6748,3563074.0,4434205.0,1854112.0,54.72,112.93,1726571.0,58.77,140.54,5927.0,6971.0,2209.0,0.804,,
13765,2021-10-14,Kansas,20,422308,6183,3196497.0,4009265.0,1777446.0,52.18,109.72,1520222.0,61.01,137.62,7834.0,8343.0,2864.0,0.797,,
13766,2021-10-14,Kentucky,21,727912,9347,,,,,,,,,,5197.0,1163.0,,,
13767,2021-10-14,Louisiana,22,751315,14296,4690800.0,5948190.0,2444548.0,46.48,100.9,2160565.0,52.58,127.95,15520.0,11666.0,2509.0,0.789,,
13768,2021-10-14,Maine,23,96632,1088,1873407.0,2228690.0,1008948.0,69.36,139.37,932356.0,75.06,165.8,649.0,4005.0,2979.0,0.841,,
13769,2021-10-14,Maryland,24,547907,10664,8204525.0,10345710.0,4335259.0,65.08,135.71,3934817.0,71.71,171.13,19954.0,15172.0,2510.0,0.793,,
13770,2021-10-14,Massachusetts,25,831662,18816,10051914.0,11359810.0,5415132.0,68.7,145.84,4735074.0,78.57,164.81,23981.0,17790.0,2581.0,0.885,,
13771,2021-10-14,Michigan,26,1207442,22843,11020234.0,13923260.0,5729101.0,52.81,110.35,5274332.0,57.37,139.42,28533.0,29841.0,2988.0,0.791,,
13772,2021-10-14,Minnesota,27,752184,8503,6900376.0,8120970.0,3623220.0,58.97,122.36,3325732.0,64.25,144.0,18394.0,19364.0,3434.0,0.85,,
13773,2021-10-14,Mississippi,28,497379,9907,2870760.0,3919005.0,1517893.0,44.54,96.46,1325520.0,51.0,131.68,2430.0,5714.0,1920.0,0.733,,
13774,2021-10-14,Missouri,29,855422,12544,6524790.0,8085335.0,3424927.0,48.89,106.31,3000835.0,55.8,131.74,44718.0,14943.0,2435.0,0.807,,
13775,2021-10-14,Montana,30,163702,2121,1132633.0,1402705.0,595131.0,49.35,105.97,527416.0,55.68,131.24,3404.0,3102.0,2902.0,0.807,,
13776,2021-10-14,Nebraska,31,274993,2885,2241341.0,2667870.0,1162658.0,55.44,115.87,1072367.0,60.1,137.92,4343.0,4753.0,2457.0,0.84,,
13777,2021-10-14,Nevada,32,440500,7412,3502073.0,4158070.0,1906203.0,51.76,113.7,1594245.0,61.89,135.0,7239.0,6966.0,2262.0,0.842,,
13778,2021-10-14,New Hampshire,33,127421,1516,1847519.0,2208070.0,983121.0,62.22,135.88,846029.0,72.3,162.39,2012.0,9482.0,6974.0,0.837,,
13779,2021-10-14,New Jersey,34,1177553,27673,11854232.0,14411115.0,6538185.0,65.33,133.46,5802398.0,73.61,162.25,22146.0,20579.0,2317.0,0.823,,
13780,2021-10-14,New Mexico,35,262954,4921,,,,,,,,,,1458.0,695.0,,,
13781,2021-10-14,New York,36,2490768,55447,26528501.0,30461155.0,14083716.0,64.77,136.37,12599760.0,72.4,156.58,58102.0,33292.0,1711.0,0.871,,
13782,2021-10-14,North Carolina,37,1446043,17428,11822237.0,14997940.0,6481060.0,51.49,112.72,5400818.0,61.79,143.0,39706.0,30695.0,2927.0,0.788,,
13783,2021-10-14,North Dakota,38,140220,1696,775656.0,972570.0,396912.0,45.17,101.78,344203.0,52.08,127.62,2603.0,2348.0,3081.0,0.798,,
13784,2021-10-14,Ohio,39,1485514,23021,12455850.0,15510885.0,6427423.0,51.03,106.56,5964942.0,54.99,132.7,30934.0,22221.0,1901.0,0.803,,
13785,2021-10-14,Oklahoma,40,630693,9402,4304068.0,5145470.0,2285002.0,48.77,108.77,1929976.0,57.75,130.04,13856.0,10070.0,2545.0,0.836,,
13786,2021-10-14,Oregon,41,347616,4141,5407865.0,6916585.0,2844471.0,61.88,128.22,2610017.0,67.44,163.99,14108.0,12257.0,2906.0,0.782,,
13787,2021-10-14,Pennsylvania,42,1496399,30336,16766705.0,19917895.0,9561896.0,58.99,130.97,7552044.0,74.69,155.58,46445.0,40123.0,3134.0,0.842,,
13788,2021-10-14,Rhode Island,44,176090,2860,1503636.0,1752285.0,810901.0,69.57,141.94,737045.0,76.55,165.41,3620.0,2669.0,2519.0,0.858,,
13789,2021-10-14,South Carolina,45,882455,13114,5476846.0,7147095.0,2899739.0,48.72,106.37,2508681.0,56.32,138.81,23390.0,14742.0,2863.0,0.766,,
13790,2021-10-14,South Dakota,46,149678,2182,,,,,,,,,,1826.0,2064.0,,,
13791,2021-10-14,Tennessee,47,1231913,15636,7153656.0,8909800.0,3660699.0,46.65,104.75,3185773.0,53.6,130.47,22195.0,19369.0,2836.0,0.803,,
13792,2021-10-14,Texas,48,4160441,68811,33296932.0,42947035.0,17522390.0,52.26,114.83,15152191.0,60.43,148.11,75527.0,61809.0,2132.0,0.775,,
13793,2021-10-14,Utah,49,527760,3050,3557354.0,4146200.0,1924239.0,52.22,110.96,1674027.0,60.02,129.33,16196.0,9193.0,2867.0,0.858,,
13794,2021-10-14,Vermont,50,36503,342,932853.0,1104340.0,490597.0,70.37,149.5,439115.0,78.62,176.98,1877.0,2826.0,4529.0,0.845,,
13795,2021-10-14,Virginia,51,900581,13345,11240293.0,13195905.0,5939525.0,61.78,131.69,5273043.0,69.59,154.6,31979.0,24977.0,2926.0,0.852,,
13796,2021-10-14,Washington,53,694843,8263,9918603.0,11774275.0,5196987.0,62.31,130.25,4744875.0,68.25,154.62,23374.0,21911.0,2877.0,0.842,,
13797,2021-10-14,West Virginia,54,257042,4048,1576199.0,3044665.0,870810.0,40.76,87.95,730516.0,48.59,169.89,2460.0,1618.0,903.0,0.518,,
13798,2021-10-14,Wisconsin,55,850140,9141,7032502.0,7773555.0,3597059.0,57.44,120.78,3344160.0,61.78,133.51,22305.0,17608.0,3024.0,0.905,,
13799,2021-10-14,Wyoming,56,96664,1080,542366.0,692285.0,286783.0,42.72,93.71,247246.0,49.55,119.62,242.0,1480.0,2557.0,0.783,,
13800,2021-10-15,Alabama,1,812694,15142,4677864.0,6916550.0,2622428.0,43.79,95.4,2147033.0,53.48,141.06,8241.0,7567.0,1543.0,0.676,,
13801,2021-10-15,Alaska,2,126893,599,823566.0,1108945.0,426234.0,51.53,112.58,376935.0,58.26,151.59,2863.0,1904.0,2603.0,0.743,,
13802,2021-10-15,Arizona,4,1129494,20494,8483111.0,10301590.0,4385129.0,52.12,116.55,3793586.0,60.25,141.53,18966.0,16091.0,2211.0,0.823,,
13803,2021-10-15,Arkansas,5,506011,8192,3127432.0,4207770.0,1707765.0,46.68,103.63,1408814.0,56.59,139.43,6631.0,6016.0,1994.0,0.743,,
13804,2021-10-15,California,6,4828318,70766,52292153.0,60343875.0,28896158.0,60.15,132.34,23767443.0,73.13,152.72,114716.0,101239.0,2562.0,0.867,,
13805,2021-10-15,Colorado,8,708797,8047,7414710.0,8531255.0,3830825.0,60.49,128.76,3483217.0,66.52,148.14,15238.0,14870.0,2582.0,0.869,,
13806,2021-10-15,Connecticut,9,397123,8718,5206763.0,5838045.0,2765794.0,69.78,146.04,2487939.0,77.58,163.75,11586.0,9774.0,2741.0,0.892,,
13807,2021-10-15,Delaware,10,139380,2021,1251151.0,1608695.0,659706.0,58.85,128.49,573019.0,67.75,165.2,2963.0,2391.0,2455.0,0.778,,
13808,2021-10-15,Florida,12,3620562,57859,27656592.0,33905855.0,14603834.0,58.67,128.77,12601523.0,68.0,157.87,53662.0,49318.0,2296.0,0.816,,
13809,2021-10-15,Georgia,13,1579662,26811,11076028.0,15120615.0,5939989.0,47.0,104.32,4990632.0,55.95,142.41,43656.0,31442.0,2961.0,0.733,,
13810,2021-10-15,Hawaii,15,79562,859,1928198.0,2436390.0,1099064.0,58.91,136.18,834020.0,77.62,172.08,3579.0,3095.0,2186.0,0.791,,
13811,2021-10-15,Idaho,16,276139,3254,1635267.0,2329270.0,858875.0,42.71,91.51,763273.0,48.06,130.34,5173.0,3783.0,2117.0,0.702,,
13812,2021-10-15,Illinois,17,1671079,28197,,,,,,,,,,25261.0,1993.0,,,
13813,2021-10-15,Indiana,18,999870,16245,6977245.0,8684030.0,3567895.0,49.19,103.64,3311433.0,53.0,128.99,15328.0,12512.0,1859.0,0.803,,
13814,2021-10-15,Iowa,19,469875,6748,3572273.0,4445075.0,1855890.0,54.79,113.22,1728650.0,58.82,140.89,9199.0,6747.0,2138.0,0.804,,
13815,2021-10-15,Kansas,20,424086,6199,3203303.0,4022215.0,1779514.0,52.24,109.95,1521965.0,61.08,138.06,6806.0,7735.0,2655.0,0.796,,
13816,2021-10-15,Kentucky,21,729974,9376,,,,,,,,,,5197.0,1163.0,,,
13817,2021-10-15,Louisiana,22,751874,14321,4702557.0,5973200.0,2447856.0,46.56,101.16,2164327.0,52.66,128.49,11757.0,11233.0,2416.0,0.787,,
13818,2021-10-15,Maine,23,97183,1093,1883901.0,2234220.0,1010858.0,69.53,140.15,934597.0,75.2,166.21,10494.0,4425.0,3292.0,0.843,,
13819,2021-10-15,Maryland,24,548975,10682,8222925.0,10373680.0,4341837.0,65.18,136.01,3940466.0,71.82,171.59,18400.0,15227.0,2519.0,0.793,,
13820,2021-10-15,Massachusetts,25,833311,18828,10073913.0,11382420.0,5421487.0,68.77,146.16,4739680.0,78.66,165.14,21999.0,16993.0,2465.0,0.885,,
13821,2021-10-15,Michigan,26,1217412,22948,11046958.0,14004330.0,5734144.0,52.86,110.61,5279134.0,57.42,140.23,26724.0,29898.0,2994.0,0.789,,
13822,2021-10-15,Minnesota,27,755525,8531,6918056.0,8146210.0,3626325.0,59.03,122.67,3329037.0,64.3,144.45,17680.0,16487.0,2923.0,0.849,,
13823,2021-10-15,Mississippi,28,497790,9917,2884120.0,3932865.0,1521329.0,44.69,96.91,1330166.0,51.12,132.15,13360.0,6169.0,2073.0,0.733,,
13824,2021-10-15,Missouri,29,856850,12551,6539010.0,8103785.0,3428335.0,48.95,106.54,3004300.0,55.86,132.04,14220.0,14048.0,2289.0,0.807,,
13825,2021-10-15,Montana,30,164846,2133,1136231.0,1407575.0,595997.0,49.43,106.31,528247.0,55.76,131.7,3598.0,2892.0,2706.0,0.807,,
13826,2021-10-15,Nebraska,31,275694,2897,2246172.0,2672980.0,1163586.0,55.5,116.12,1073676.0,60.15,138.18,4831.0,4248.0,2196.0,0.84,,
13827,2021-10-15,Nevada,32,441021,7422,3508941.0,4166020.0,1908579.0,51.83,113.92,1596377.0,61.96,135.25,6868.0,6365.0,2066.0,0.842,,
13828,2021-10-15,New Hampshire,33,128047,1520,1850814.0,2226740.0,985579.0,62.27,136.12,846629.0,72.48,163.77,3295.0,9571.0,7039.0,0.831,,
13829,2021-10-15,New Jersey,34,1178936,27692,11874110.0,14446895.0,6545473.0,65.4,133.68,5809177.0,73.69,162.65,19878.0,20134.0,2267.0,0.822,,
13830,2021-10-15,New Mexico,35,263755,4932,,,,,,,,,,1458.0,695.0,,,
13831,2021-10-15,New York,36,2497110,55465,26724252.0,30679025.0,14165051.0,65.27,137.37,12697730.0,72.81,157.7,195751.0,56077.0,2883.0,0.871,,
13832,2021-10-15,North Carolina,37,1449002,17472,11857239.0,15106700.0,6494826.0,51.58,113.05,5409835.0,61.93,144.04,35002.0,30995.0,2955.0,0.785,,
13833,2021-10-15,North Dakota,38,140780,1703,778085.0,974040.0,397551.0,45.25,102.1,344827.0,52.17,127.82,2429.0,2266.0,2974.0,0.799,,
13834,2021-10-15,Ohio,39,1490451,23327,12488603.0,15639475.0,6434770.0,51.09,106.84,5972247.0,55.05,133.8,32753.0,21781.0,1863.0,0.799,,
13835,2021-10-15,Oklahoma,40,631872,9402,4314267.0,5179180.0,2288377.0,48.86,109.03,1933213.0,57.83,130.89,10199.0,9523.0,2407.0,0.833,,
13836,2021-10-15,Oregon,41,348766,4161,5420812.0,6944845.0,2847046.0,61.96,128.52,2613172.0,67.5,164.66,12947.0,11701.0,2774.0,0.781,,
13837,2021-10-15,Pennsylvania,42,1502124,30418,16848695.0,20013925.0,9600067.0,59.22,131.61,7581872.0,74.99,156.33,81990.0,42511.0,3321.0,0.842,,
13838,2021-10-15,Rhode Island,44,176405,2860,1506807.0,1753575.0,812166.0,69.69,142.24,738269.0,76.67,165.53,3171.0,2482.0,2343.0,0.859,,
13839,2021-10-15,South Carolina,45,883982,13232,5492581.0,7208375.0,2903920.0,48.83,106.68,2514065.0,56.4,140.0,15735.0,14069.0,2733.0,0.762,,
13840,2021-10-15,South Dakota,46,149996,2189,,,,,,,,,,1826.0,2064.0,,,
13841,2021-10-15,Tennessee,47,1233914,15696,7172617.0,8944530.0,3665053.0,46.73,105.03,3191338.0,53.67,130.98,18961.0,17556.0,2571.0,0.802,,
13842,2021-10-15,Texas,48,4167271,69071,33363040.0,43149835.0,17540166.0,52.33,115.06,15173053.0,60.49,148.81,66108.0,60488.0,2086.0,0.773,,
13843,2021-10-15,Utah,49,529253,3067,3583897.0,4177780.0,1929414.0,52.45,111.79,1681658.0,60.18,130.31,26543.0,11341.0,3537.0,0.858,,
13844,2021-10-15,Vermont,50,36730,343,935114.0,1105650.0,490951.0,70.43,149.86,439453.0,78.68,177.19,2261.0,2475.0,3966.0,0.846,,
13845,2021-10-15,Virginia,51,902938,13391,11272570.0,13241155.0,5948301.0,61.88,132.07,5281437.0,69.69,155.13,32277.0,25030.0,2932.0,0.851,,
13846,2021-10-15,Washington,53,697362,8295,9940603.0,11828255.0,5201997.0,62.4,130.54,4751900.0,68.31,155.33,22000.0,20286.0,2664.0,0.84,,
13847,2021-10-15,West Virginia,54,258413,4108,1578070.0,3052725.0,871421.0,40.79,88.05,731033.0,48.62,170.34,1871.0,1469.0,820.0,0.517,,
13848,2021-10-15,Wisconsin,55,850140,9141,7052393.0,7848125.0,3600776.0,57.5,121.12,3347656.0,61.84,134.79,19891.0,16589.0,2849.0,0.899,,
13849,2021-10-15,Wyoming,56,97137,1080,545589.0,696085.0,287627.0,42.9,94.27,248274.0,49.7,120.27,3223.0,1603.0,2770.0,0.784,,
13850,2021-10-16,Alabama,1,813481,15179,4688180.0,6945360.0,2625208.0,43.86,95.61,2150508.0,53.54,141.65,10316.0,8299.0,1693.0,0.675,,
13851,2021-10-16,Alaska,2,126893,599,827164.0,1110405.0,426807.0,51.65,113.07,377834.0,58.34,151.79,3598.0,2120.0,2898.0,0.745,,
13852,2021-10-16,Arizona,4,1131976,20509,8504171.0,10337970.0,4390814.0,52.2,116.84,3799266.0,60.32,142.03,21060.0,15873.0,2181.0,0.823,,
13853,2021-10-16,Arkansas,5,506573,8195,3134536.0,4228620.0,1709620.0,46.75,103.87,1410873.0,56.65,140.12,7104.0,6013.0,1993.0,0.741,,
13854,2021-10-16,California,6,4829415,70778,52422871.0,60567225.0,28938923.0,60.24,132.68,23800846.0,73.24,153.29,130718.0,100104.0,2533.0,0.866,,
13855,2021-10-16,Colorado,8,709385,8052,7436546.0,8598585.0,3835518.0,60.59,129.14,3489018.0,66.6,149.31,21836.0,17910.0,3110.0,0.865,,
13856,2021-10-16,Connecticut,9,397123,8718,5216808.0,5869825.0,2768535.0,69.84,146.32,2490012.0,77.65,164.64,10045.0,9459.0,2653.0,0.889,,
13857,2021-10-16,Delaware,10,139874,2032,1253353.0,1612195.0,660369.0,58.9,128.71,573524.0,67.82,165.56,2202.0,2688.0,2760.0,0.777,,
13858,2021-10-16,Florida,12,3623046,57859,27708608.0,33999375.0,14617624.0,58.74,129.01,12616885.0,68.06,158.3,52016.0,47873.0,2229.0,0.815,,
13859,2021-10-16,Georgia,13,1579662,26811,11107783.0,15138595.0,5948357.0,47.12,104.62,5002976.0,56.02,142.58,31755.0,24314.0,2290.0,0.734,,
13860,2021-10-16,Hawaii,15,79697,863,1931876.0,2438120.0,1100054.0,58.97,136.44,834891.0,77.69,172.2,3678.0,3606.0,2547.0,0.792,,
13861,2021-10-16,Idaho,16,276922,3259,1640356.0,2343460.0,860064.0,42.79,91.79,764611.0,48.13,131.13,5089.0,3741.0,2093.0,0.7,,
13862,2021-10-16,Illinois,17,1671079,28197,,,,,,,,,,25261.0,1993.0,,,
13863,2021-10-16,Indiana,18,999870,16245,6992679.0,8708080.0,3571296.0,49.23,103.87,3314599.0,53.05,129.35,15434.0,11957.0,1776.0,0.803,,
13864,2021-10-16,Iowa,19,472331,6748,3577911.0,4453245.0,1856973.0,54.82,113.4,1729724.0,58.86,141.15,5638.0,6584.0,2087.0,0.803,,
13865,2021-10-16,Kansas,20,424108,6199,3210170.0,4041295.0,1781511.0,52.29,110.19,1523432.0,61.15,138.72,6867.0,7532.0,2585.0,0.794,,
13866,2021-10-16,Kentucky,21,730153,9377,,,,,,,,,,5197.0,1163.0,,,
13867,2021-10-16,Louisiana,22,751874,14321,4717707.0,5991370.0,2451188.0,46.67,101.48,2169525.0,52.73,128.88,15150.0,11363.0,2444.0,0.787,,
13868,2021-10-16,Maine,23,97725,1095,1888054.0,2246870.0,1011790.0,69.59,140.46,935475.0,75.27,167.15,4153.0,4128.0,3071.0,0.84,,
13869,2021-10-16,Maryland,24,549911,10703,8242998.0,10422480.0,4346864.0,65.26,136.35,3945325.0,71.9,172.4,20073.0,15513.0,2566.0,0.791,,
13870,2021-10-16,Massachusetts,25,833311,18828,10091008.0,11428890.0,5426359.0,68.82,146.41,4743173.0,78.73,165.82,17095.0,16492.0,2393.0,0.883,,
